img_id,Front bumper,Trunk lid,Bonnet,Head lights(L),Rear bumper,Rear door(R),Front door(R),Rear fender(R),Rear fender(L),Rear lamp(R),Side mirror(R),A pillar(L),Rear door(L),Front door(L),Front fender(R),Front Wheel(L),Front Wheel(R),Rear lamp(L),Front fender(L),Rocker panel(R),Head lights(R),Rear Wheel(R),Rear Wheel(L),C pillar(L),Side mirror(L),Rocker panel(L),Windshield,C pillar(R),Rear windshield,Undercarriage,Roof,A pillar(R),B pillar(R),total_anns,ran_var,dataset
0229779_sc-1016262.json,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0229857_sc-188261.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0229861_as-3578220.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0229889_as-0057507.json,,,,,1,,,,1,,,,1,1,,,,,1,,,,1,,,,,,,,,,,6,,val
0229991_as-2679419.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0230115_sc-1038129.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0230130_sc-155053.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0230170_sc-138289.json,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0230176_as-0078291.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0230177_as-0078291.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0230178_as-0078291.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0230190_as-0015526.json,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,3,,train
0230208_as-0057886.json,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,,train
0230209_as-0057886.json,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,,val
0230225_as-0005467.json,1,,,,1,1,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,7,,val
0230226_as-0005467.json,1,,,,1,1,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,7,,test
0230256_sc-214408.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0230319_as-0085998.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0230325_as-0043146.json,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0230353_as-0040833.json,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0230356_as-0040833.json,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0230420_as-0035039.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0230467_as-0017878.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0230476_as-3156550.json,1,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,4,,val
0230492_as-3442979.json,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,val
0230501_as-0081963.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,test
0230559_sc-1022479.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0230581_sc-1021189.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0230588_as-0058938.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0230598_sc-103382.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0230669_as-0085760.json,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,train
0230730_as-0050334.json,1,,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,5,,train
0230748_sc-173607.json,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0230782_sc-1006137.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0230830_as-2739216.json,1,,,,,,1,,,,,1,,,1,,1,,1,,,,,,,,,,,,,1,,7,,val
0230837_sc-155614.json,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,test
0230840_as-0020607.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0230913_sc-1025597.json,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0230946_as-0082731.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0231002_as-0011831.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0231003_as-0011831.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0231032_as-0079054.json,,,,,1,1,,1,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,7,,train
0231050_sc-144090.json,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,train
0231053_sc-1002502.json,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,val
0231058_sc-147321.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0231059_sc-147321.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0231096_as-0085849.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0231103_as-0059670.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0231109_sc-104461.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0231143_as-0064090.json,1,,,,,,1,,,,,1,,1,1,1,1,,1,,,,,1,,,,1,,,,1,1,12,,train
0231196_sc-182439.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0231278_as-0081041.json,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,2,,train
0231341_as-2723520.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0231435_as-0044564.json,1,,,,1,,,,1,,,,1,1,,1,,,1,,,,,,,,,,,,,,,7,,val
0231470_sc-149318.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0231514_as-0038703.json,,,,,1,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,5,,test
0231685_as-0058727.json,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0231741_as-0081790.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0231819_sc-169024.json,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0231833_sc-116632.json,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0231916_as-2675458.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0231974_sc-176847.json,1,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,train
0231988_as-0060630.json,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,train
0231990_as-0060630.json,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,val
0232066_as-0021397.json,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,val
0232071_as-0021397.json,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,test
0232086_as-0050893.json,1,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,4,,train
0232141_sc-1032407.json,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0232200_as-0088601.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0232277_as-0082779.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0232419_as-0044787.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0232430_as-0086526.json,1,1,,,1,,,1,1,,1,,1,1,1,,,,1,,,,,,,,,,,,,,,10,,train
0232509_as-3070839.json,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,4,,train
0232587_sc-158973.json,1,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,4,,val
0232588_sc-158973.json,1,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,4,,val
0232616_as-0011272.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0232657_as-2985441.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0232734_sc-190459.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0232742_as-0028352.json,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0232749_as-3097714.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0232750_sc-195701.json,1,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,train
0232785_as-0040853.json,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,train
0232804_sc-154504.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0232837_as-0067250.json,,1,,,1,,,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,6,,val
0232854_sc-191575.json,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,val
0232870_as-0037510.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,test
0232916_as-0023968.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0232988_as-0021605.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0232991_as-0021605.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0233006_as-0078848.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0233024_sc-139860.json,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,train
0233027_as-0070788.json,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0233039_sc-159357.json,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0233097_as-0072193.json,,,,,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,4,,val
0233100_as-0072193.json,,,,,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,4,,val
0233142_as-0006262.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,test
0233145_as-0006262.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0233157_as-0065329.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0233180_sc-164572.json,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,train
0233194_as-0092532.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0233261_sc-169981.json,,,,,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,4,,train
0233269_as-3412151.json,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0233283_as-2704505.json,1,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,train
0233313_sc-1025866.json,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0233314_as-0046767.json,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,val
0233326_as-0011850.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0233343_as-0028242.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0233345_as-0028242.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0233371_sc-188646.json,1,,,,1,,,,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,6,,train
0233508_as-0005816.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0233539_as-0006380.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0233577_as-0047008.json,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,train
0233653_as-0085628.json,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0233664_sc-162517.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0233718_as-0088002.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0233721_sc-160535.json,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,test
0233794_sc-164426.json,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0233853_as-0083127.json,,,,,,1,1,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,5,,train
0233895_as-2797170.json,,1,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,5,,train
0233906_as-0070183.json,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,2,,train
0233970_sc-174288.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0233976_as-0021587.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0234128_as-2776215.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0234129_sc-1029048.json,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0234138_as-0050261.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0234146_as-0086203.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,test
0234178_sc-190854.json,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,3,,train
0234185_sc-109315.json,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0234281_as-0041990.json,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,train
0234291_as-0051970.json,1,,,,1,1,1,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,8,,train
0234308_sc-116068.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0234340_as-3382417.json,1,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,,,,,,,5,,train
0234350_sc-166090.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0234381_as-0063578.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0234388_as-0072515.json,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0234395_sc-138553.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,test
0234397_sc-183085.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0234461_sc-173052.json,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0234477_sc-161649.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0234479_as-0076373.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0234499_sc-126031.json,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,train
0234515_as-0008518.json,1,,,,,1,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,,1,7,,train
0234522_as-2939188.json,1,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,,,,,,,5,,train
0234545_sc-192338.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0234679_as-0040402.json,1,1,,,1,,1,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,7,,val
0234708_sc-125628.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,test
0234749_as-0086134.json,,,,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,4,,train
0234753_as-0080799.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0234836_as-0093331.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0234863_as-0069579.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0234923_as-2707216.json,,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,5,,train
0234974_sc-132333.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0235027_as-3318741.json,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,train
0235039_sc-125745.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0235139_as-0027007.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0235170_as-0086738.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0235266_as-2981925.json,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,3,,train
0235269_sc-175184.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0235304_sc-141242.json,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0235310_as-0058676.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0235448_sc-116504.json,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0235480_sc-1019239.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0235525_as-0022986.json,1,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,6,,train
0235529_sc-1020224.json,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,val
0235613_sc-138869.json,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,val
0235684_sc-187078.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0235786_as-0099995.json,,,,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,4,,train
0235803_as-0017292.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0235824_as-0041989.json,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0235829_as-0063091.json,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0235845_sc-227357.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0235877_as-0005372.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0235922_sc-175298.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0235924_as-0026451.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0236033_sc-125210.json,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0236101_as-2679580.json,1,,,,1,,,,1,,,,1,1,,1,,,1,,,,1,,,,,,,,,,,8,,test
0236118_sc-1031724.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236123_sc-1031724.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236155_as-0039482.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236171_as-0040309.json,1,,,,1,1,1,1,1,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,12,,train
0236212_as-0052324.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236247_as-0064421.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0236278_as-0078935.json,1,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,6,,train
0236322_sc-199717.json,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,val
0236325_as-0058190.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0236341_sc-176497.json,,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,4,,test
0236349_sc-176497.json,,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,4,,train
0236354_sc-1012992.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236360_as-3026273.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236388_as-0015433.json,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,4,,train
0236389_as-0015433.json,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,4,,train
0236430_as-2725806.json,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,train
0236453_as-2594918.json,,,,,1,,,,1,,,1,1,1,,,,,1,,,,,,,,1,,,,,,,7,,train
0236467_as-0084909.json,,,,,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,5,,val
0236471_sc-152614.json,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0236536_as-0059719.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,test
0236555_as-0093128.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236569_sc-161769.json,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,3,,train
0236575_as-3221323.json,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,train
0236580_sc-1036639.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0236625_sc-164182.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0236696_as-0051370.json,,,,,1,,,,1,,,1,1,1,,1,,,1,,,,1,,,,1,,,,1,,,10,,train
0236697_as-0051370.json,,,,,1,,,,1,,,1,1,1,,1,,,1,,,,1,,,,1,,,,1,,,10,,train
0236722_as-0003285.json,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0236835_sc-1032856.json,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,val
0236861_as-0063699.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0236905_sc-123603.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0237002_as-0020374.json,,,,,,,,,1,,,1,1,1,,1,,,1,,,,1,,,,,,,,,,,7,,train
0237005_as-0073637.json,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,3,,train
0237051_as-3357130.json,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,4,,train
0237063_as-0016368.json,1,,,,1,1,1,1,,,,,,,1,,1,,,,,1,,,,,,,,,,,,8,,train
0237188_as-0076327.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0237211_as-0073510.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0237239_sc-112810.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0237287_sc-138755.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0237290_sc-135278.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0237304_as-0099351.json,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0237342_sc-190590.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0237352_as-0099517.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0237386_sc-1009466.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0237410_sc-112547.json,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0237411_as-2777782.json,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,4,,train
0237460_as-0056058.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0237461_as-0056058.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0237516_as-0092150.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0237573_as-0009070.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0237606_as-0032653.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0237617_as-0072476.json,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,train
0237712_sc-111715.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0237721_as-0068252.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0237722_as-0068252.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0237776_as-0033606.json,1,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,4,,train
0237794_sc-198241.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0237839_sc-132906.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0237845_as-0085220.json,1,,,,,,1,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,5,,val
0237880_as-0013252.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0237973_sc-104314.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0237988_as-0096605.json,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,3,,train
0238025_sc-132353.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0238027_sc-132353.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0238028_sc-132353.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0238035_as-0049776.json,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,train
0238058_sc-184775.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0238064_as-0026501.json,1,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,4,,val
0238072_as-0018055.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0238074_as-3456114.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,test
0238120_as-0017662.json,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,3,,train
0238146_as-2569236.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0238207_as-0054676.json,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,train
0238246_as-0000405.json,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0238332_as-0075050.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0238350_as-0086161.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0238376_sc-185479.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0238464_as-0016477.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0238481_as-2613147.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,val
0238549_as-0082094.json,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,test
0238560_as-2897061.json,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,,train
0238586_as-0063767.json,1,,,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,5,,train
0238684_as-0049597.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0238702_sc-197618.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0238752_as-0060974.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
