index,Scratched,Breakage,Separated,Crushed,total_anns,ran_var,dataset
0546725_as-0074210.jpg,3,0,0,1,4,,train
0546726_as-0074210.jpg,1,1,0,1,3,,train
0546727_as-0074210.jpg,2,1,0,1,4,,train
0546728_as-0074210.jpg,1,1,0,1,3,,train
0546729_as-0074210.jpg,1,1,1,1,4,,train
0546730_as-2618044.jpg,2,0,0,1,3,,train
0546731_as-0003017.jpg,3,0,0,1,4,,train
0546732_as-0003017.jpg,2,0,0,1,3,,val
0546733_as-0003017.jpg,3,1,0,0,4,,val
0546734_as-0003017.jpg,3,2,0,0,5,,test
0546736_as-9063437.jpg,2,0,0,0,2,,train
0546737_as-7608834.jpg,2,0,0,1,3,,train
0546738_as-0079867.jpg,1,0,0,0,1,,train
0546739_sc-1037465.jpg,4,0,1,1,6,,train
0546740_sc-1037465.jpg,2,0,0,2,4,,train
0546741_as-3003677.jpg,2,1,2,2,7,,train
0546742_sc-180880.jpg,2,0,0,0,2,,train
0546743_sc-180880.jpg,2,0,0,1,3,,val
0546744_sc-180880.jpg,2,0,0,1,3,,val
0546745_sc-180880.jpg,2,0,0,1,3,,test
0546746_sc-180880.jpg,1,0,0,0,1,,train
0546748_sc-1023979.jpg,1,0,0,1,2,,train
0546749_sc-1023979.jpg,1,0,1,1,3,,train
0546750_as-0025069.jpg,1,0,0,0,1,,train
0546751_as-2609495.jpg,4,0,0,0,4,,train
0546752_as-0082675.jpg,2,0,0,0,2,,train
0546753_as-0082675.jpg,2,1,1,3,7,,train
0546754_as-0082675.jpg,2,0,0,2,4,,val
0546756_as-0082675.jpg,2,0,0,3,5,,val
0546758_as-0082675.jpg,1,0,0,1,2,,test
0546759_as-0082675.jpg,1,0,2,0,3,,train
0546760_as-0082675.jpg,2,0,0,4,6,,train
0546762_sc-219925.jpg,4,0,0,1,5,,train
0546763_sc-219925.jpg,2,0,0,1,3,,train
0546764_sc-219925.jpg,4,1,0,0,5,,train
0546765_sc-219925.jpg,3,1,0,0,4,,train
0546766_sc-219925.jpg,2,1,0,0,3,,train
0546767_as-0095081.jpg,3,0,0,1,4,,val
0546768_as-0095081.jpg,0,0,0,1,1,,val
0546769_as-2859407.jpg,3,0,0,0,3,,test
0546770_as-0045605.jpg,4,0,0,0,4,,train
0546771_as-0045605.jpg,1,0,0,0,1,,train
0546772_as-0045605.jpg,4,0,0,0,4,,train
0546773_as-0045605.jpg,1,0,0,0,1,,train
0546775_as-0011475.jpg,3,0,1,2,6,,train
0546776_as-0011475.jpg,2,0,1,0,3,,train
0546779_sc-200945.jpg,1,0,0,0,1,,train
0546780_sc-200945.jpg,1,0,0,0,1,,val
0546781_sc-200945.jpg,1,0,0,0,1,,val
0546782_sc-200945.jpg,1,0,0,0,1,,test
0546783_sc-200945.jpg,1,0,1,0,2,,train
0546784_sc-200945.jpg,2,0,0,0,2,,train
0546785_sc-200945.jpg,1,0,1,0,2,,train
0546786_sc-104050.jpg,1,2,1,0,4,,train
0546787_sc-104050.jpg,1,1,0,0,2,,train
0546788_sc-113200.jpg,2,0,0,0,2,,train
0546789_sc-113200.jpg,3,0,0,0,3,,train
0546791_sc-113200.jpg,1,0,0,0,1,,val
0546792_sc-182426.jpg,1,0,0,1,2,,val
0546794_sc-197147.jpg,3,0,0,0,3,,test
0546795_sc-197147.jpg,4,0,0,0,4,,train
0546796_as-0046691.jpg,11,0,0,0,11,,train
0546797_as-0046691.jpg,15,0,0,0,15,,train
0546798_as-0046691.jpg,10,1,2,0,13,,train
0546799_as-0046691.jpg,3,0,0,0,3,,train
0546800_as-0046691.jpg,5,0,0,0,5,,train
0546801_as-0046691.jpg,1,0,0,0,1,,train
0546802_as-0046691.jpg,0,1,1,0,2,,val
0546803_as-0086697.jpg,0,0,1,0,1,,val
0546805_as-0086697.jpg,1,0,1,1,3,,test
0546806_as-0086697.jpg,1,0,0,0,1,,train
0546807_as-0086697.jpg,2,0,1,1,4,,train
0546809_sc-135824.jpg,2,2,0,1,5,,train
0546810_sc-135824.jpg,2,4,0,1,7,,train
0546811_sc-135824.jpg,3,2,0,1,6,,train
0546812_sc-135824.jpg,2,1,0,0,3,,train
0546815_as-0058909.jpg,1,0,0,0,1,,train
0546816_as-0058909.jpg,1,0,1,1,3,,val
0546819_as-0029860.jpg,2,0,0,0,2,,val
0546820_as-0029860.jpg,2,0,0,0,2,,test
0546822_as-0061666.jpg,1,0,0,0,1,,train
0546827_as-0061666.jpg,3,0,0,0,3,,train
0546828_as-0061666.jpg,1,1,1,1,4,,train
0546829_as-0061666.jpg,2,0,0,0,2,,train
0546830_as-0061666.jpg,1,0,0,0,1,,train
0546831_as-0061666.jpg,1,0,2,0,3,,train
0546832_as-0061666.jpg,2,0,2,0,4,,train
0546833_as-0061666.jpg,1,0,1,0,2,,val
0546836_as-0010684.jpg,2,0,0,0,2,,val
0546837_as-0010684.jpg,2,0,0,0,2,,test
0546838_sc-116117.jpg,2,0,1,0,3,,train
0546839_sc-116117.jpg,1,0,1,0,2,,train
0546840_sc-116117.jpg,1,0,0,0,1,,train
0546841_sc-116117.jpg,2,0,1,0,3,,train
0546842_sc-116117.jpg,1,0,1,0,2,,train
0546843_sc-116117.jpg,1,0,0,0,1,,train
0546844_sc-116117.jpg,1,0,0,0,1,,train
0546846_sc-179616.jpg,2,1,1,1,5,,val
0546847_sc-179616.jpg,2,1,1,1,5,,val
0546848_sc-179616.jpg,2,1,1,1,5,,test
0546850_sc-179616.jpg,2,1,1,1,5,,train
0546851_sc-225703.jpg,1,0,1,0,2,,train
0546852_sc-225703.jpg,1,0,1,0,2,,train
0546853_sc-225703.jpg,1,0,1,0,2,,train
0546854_as-9099664.jpg,2,0,1,1,4,,train
0546855_sc-120542.jpg,2,0,0,0,2,,train
0546856_sc-120542.jpg,1,0,0,0,1,,train
0546857_sc-120542.jpg,8,0,2,0,10,,val
0546858_sc-120542.jpg,3,0,0,0,3,,val
0546860_as-0036063.jpg,2,0,1,0,3,,test
0546861_as-0036063.jpg,1,0,0,0,1,,train
0546862_as-0036063.jpg,1,0,1,0,2,,train
0546863_as-0036063.jpg,1,0,1,0,2,,train
0546864_as-0036063.jpg,2,0,1,0,3,,train
0546865_as-0036063.jpg,1,0,1,0,2,,train
0546866_as-0036063.jpg,3,0,3,0,6,,train
0546867_as-0036063.jpg,2,0,0,0,2,,train
0546868_as-2587820.jpg,1,1,1,0,3,,val
0546869_sc-209764.jpg,7,1,0,2,10,,val
0546871_sc-209764.jpg,2,0,0,0,2,,test
0546872_sc-209764.jpg,2,0,0,0,2,,train
0546873_sc-209764.jpg,3,0,0,0,3,,train
0546874_sc-209764.jpg,2,0,1,0,3,,train
0546875_sc-209764.jpg,2,1,0,0,3,,train
0546876_as-0040925.jpg,1,0,0,0,1,,train
0546878_as-0040925.jpg,2,0,0,0,2,,train
0546879_as-0040925.jpg,3,0,0,0,3,,train
0546880_as-0040925.jpg,1,0,0,0,1,,val
0546884_as-0088833.jpg,1,0,0,0,1,,val
0546885_as-0088833.jpg,3,0,1,1,5,,test
0546888_as-0075053.jpg,5,0,1,2,8,,train
0546889_as-0075053.jpg,3,0,1,0,4,,train
0546890_as-0075053.jpg,1,0,1,1,3,,train
0546891_as-0075053.jpg,4,0,1,2,7,,train
0546892_as-0075053.jpg,1,0,0,0,1,,train
0546893_as-0075053.jpg,1,0,0,0,1,,train
0546894_as-0075053.jpg,1,0,1,2,4,,train
0546895_as-0061197.jpg,0,0,1,0,1,,val
0546896_as-0061197.jpg,1,0,1,0,2,,val
0546897_as-2660667.jpg,6,0,0,2,8,,test
0546898_sc-180865.jpg,2,0,0,0,2,,train
0546899_sc-180865.jpg,3,0,0,2,5,,train
0546900_sc-180865.jpg,3,0,0,2,5,,train
0546902_sc-180865.jpg,3,0,0,3,6,,train
0546903_sc-180865.jpg,4,0,0,1,5,,train
0546904_sc-180865.jpg,5,0,0,3,8,,train
0546906_as-0061402.jpg,10,2,2,0,14,,train
0546908_as-0061402.jpg,3,0,0,0,3,,val
0546909_as-0061402.jpg,2,0,0,0,2,,val
0546910_as-0061402.jpg,1,0,0,0,1,,test
0546911_sc-1024972.jpg,0,0,3,0,3,,train
0546912_sc-1024972.jpg,0,0,2,0,2,,train
0546913_sc-1024972.jpg,1,0,2,0,3,,train
0546914_sc-162129.jpg,1,0,1,0,2,,train
0546915_sc-162129.jpg,0,0,2,0,2,,train
0546916_sc-162129.jpg,0,0,1,0,1,,train
0546917_as-3469709.jpg,1,0,0,0,1,,train
0546918_sc-106843.jpg,2,0,2,1,5,,val
0546920_sc-106843.jpg,2,0,2,1,5,,val
0546922_sc-106843.jpg,2,0,2,1,5,,test
0546923_sc-106843.jpg,1,0,1,1,3,,train
0546924_sc-106843.jpg,1,0,1,1,3,,train
0546925_as-0095227.jpg,3,0,0,0,3,,train
0546926_as-0095227.jpg,4,0,0,1,5,,train
0546929_as-0072219.jpg,4,1,0,0,5,,train
0546930_as-0072219.jpg,5,1,0,0,6,,train
0546931_as-0072219.jpg,1,0,0,0,1,,train
0546932_as-0072219.jpg,3,2,0,0,5,,val
0546933_as-0072219.jpg,0,0,0,1,1,,val
0546934_as-0072219.jpg,0,0,0,1,1,,test
0546935_as-0072219.jpg,4,0,0,0,4,,train
0546936_sc-204752.jpg,1,0,0,0,1,,train
0546937_sc-204752.jpg,1,0,0,0,1,,train
0546938_as-0007564.jpg,0,0,0,1,1,,train
0546939_as-0034912.jpg,7,2,3,1,13,,train
0546940_as-0034912.jpg,4,1,2,1,8,,train
0546943_sc-1025573.jpg,1,0,1,0,2,,train
0546944_sc-1025573.jpg,0,0,1,0,1,,val
0546946_sc-1025573.jpg,1,0,1,0,2,,val
0546947_sc-1025573.jpg,0,0,1,0,1,,test
0546949_sc-226824.jpg,3,0,0,0,3,,train
0546950_sc-226824.jpg,2,0,1,1,4,,train
0546951_sc-226824.jpg,2,1,1,1,5,,train
0546953_as-0072552.jpg,2,0,0,0,2,,train
0546954_sc-219071.jpg,2,0,1,0,3,,train
0546955_sc-219071.jpg,1,0,0,0,1,,train
0546957_sc-192812.jpg,1,1,0,1,3,,train
0546958_sc-192812.jpg,3,0,0,0,3,,val
0546959_sc-192812.jpg,2,0,0,0,2,,val
0546960_sc-192812.jpg,4,0,0,0,4,,test
0546961_sc-192812.jpg,1,1,0,0,2,,train
0546962_sc-192812.jpg,1,1,0,1,3,,train
0546963_sc-192812.jpg,1,1,0,1,3,,train
0546964_sc-192812.jpg,2,0,0,0,2,,train
0546965_sc-139995.jpg,1,0,1,1,3,,train
0546966_sc-139995.jpg,1,0,0,1,2,,train
0546967_sc-139995.jpg,1,0,0,0,1,,train
0546968_as-2740037.jpg,4,0,4,0,8,,val
0546971_as-0017194.jpg,1,0,1,1,3,,val
0546972_as-0017194.jpg,2,0,1,1,4,,test
0546974_as-0017194.jpg,4,0,0,0,4,,train
0546975_as-0017194.jpg,6,0,0,0,6,,train
0546976_as-0017194.jpg,4,1,1,0,6,,train
0546977_as-0017194.jpg,0,1,0,0,1,,train
0546978_sc-180990.jpg,1,0,0,1,2,,train
0546979_sc-180990.jpg,1,0,0,1,2,,train
0546980_sc-180990.jpg,1,0,0,1,2,,train
0546981_sc-180990.jpg,1,0,0,1,2,,val
0546983_sc-221507.jpg,1,0,0,1,2,,val
0546984_sc-221507.jpg,2,0,0,1,3,,test
0546985_sc-221507.jpg,4,0,0,0,4,,train
0546986_sc-221507.jpg,2,0,1,0,3,,train
0546987_sc-201601.jpg,2,1,1,0,4,,train
0546988_sc-201601.jpg,5,2,1,0,8,,train
0546989_sc-201601.jpg,2,1,1,0,4,,train
0546990_sc-201601.jpg,13,0,0,0,13,,train
0546991_as-0029495.jpg,1,0,0,0,1,,train
0546992_as-0029495.jpg,1,0,0,0,1,,val
0546993_as-0029495.jpg,1,0,0,0,1,,val
0546994_as-0029495.jpg,1,0,0,1,2,,test
0546996_as-0029495.jpg,1,0,0,2,3,,train
0546997_sc-121609.jpg,1,3,0,1,5,,train
0546999_sc-121609.jpg,3,0,1,0,4,,train
0547000_sc-121609.jpg,2,0,0,0,2,,train
0547002_as-0082687.jpg,1,0,1,1,3,,train
0547004_as-0082687.jpg,1,0,1,0,2,,train
0547005_as-0082687.jpg,1,0,1,0,2,,train
0547006_as-0082687.jpg,0,0,1,0,1,,val
0547007_as-0082687.jpg,1,0,0,0,1,,val
0547008_as-0082687.jpg,2,0,0,0,2,,test
0547009_as-0082687.jpg,0,0,2,0,2,,train
0547010_as-0082687.jpg,1,0,2,0,3,,train
0547011_as-0082687.jpg,1,0,0,0,1,,train
0547012_as-0082687.jpg,0,1,1,0,2,,train
0547013_as-0082687.jpg,3,0,0,0,3,,train
0547014_as-0043807.jpg,0,1,0,0,1,,train
0547015_as-0043807.jpg,0,0,1,0,1,,train
0547016_as-0043807.jpg,0,0,1,0,1,,val
0547018_sc-210776.jpg,1,0,0,0,1,,val
0547019_sc-210776.jpg,0,0,0,1,1,,test
0547020_sc-210776.jpg,0,0,3,0,3,,train
0547021_sc-210776.jpg,4,0,1,0,5,,train
0547022_sc-210776.jpg,1,1,0,0,2,,train
0547023_sc-210776.jpg,1,0,0,0,1,,train
0547024_sc-210776.jpg,5,2,1,0,8,,train
0547025_sc-210776.jpg,3,3,1,0,7,,train
0547026_as-0047182.jpg,1,0,0,0,1,,train
0547027_as-0047182.jpg,1,0,0,0,1,,val
0547028_as-0047182.jpg,1,0,0,0,1,,val
0547030_as-0087773.jpg,0,1,1,1,3,,test
0547031_as-0087773.jpg,0,2,2,1,5,,train
0547033_as-0087773.jpg,2,1,0,0,3,,train
0547035_as-0087773.jpg,1,1,1,2,5,,train
0547036_sc-154980.jpg,1,1,0,0,2,,train
0547037_as-0006651.jpg,1,0,0,0,1,,train
0547038_as-0006651.jpg,3,0,0,0,3,,train
0547039_as-0006651.jpg,4,1,0,0,5,,train
0547040_as-0006651.jpg,2,1,0,0,3,,val
0547042_as-2990400.jpg,1,1,0,0,2,,val
0547043_as-3364232.jpg,1,0,0,0,1,,test
0547044_sc-123742.jpg,2,0,1,1,4,,train
0547047_as-0050587.jpg,3,0,0,0,3,,train
0547048_as-0050587.jpg,4,0,1,1,6,,train
0547050_as-0050587.jpg,2,0,0,0,2,,train
0547051_as-0050587.jpg,3,0,1,0,4,,train
0547052_as-0050587.jpg,7,0,1,0,8,,train
0547053_as-0050587.jpg,2,0,1,0,3,,train
0547056_as-0017786.jpg,3,1,0,0,4,,val
0547059_as-0017786.jpg,1,0,0,0,1,,val
0547061_as-0017786.jpg,1,0,0,0,1,,test
0547062_as-0017786.jpg,1,0,0,0,1,,train
0547063_as-0017786.jpg,1,0,0,0,1,,train
0547068_sc-186514.jpg,7,0,0,0,7,,train
0547069_sc-186514.jpg,0,0,0,1,1,,train
0547070_sc-186514.jpg,12,0,0,0,12,,train
0547071_sc-154383.jpg,2,0,1,0,3,,train
0547072_sc-154383.jpg,2,2,1,0,5,,train
0547073_sc-154383.jpg,2,1,1,0,4,,val
0547074_sc-154383.jpg,3,1,0,0,4,,val
0547075_sc-154383.jpg,4,2,1,0,7,,test
0547076_sc-154383.jpg,3,2,1,0,6,,train
0547078_sc-154383.jpg,2,2,1,0,5,,train
0547081_as-0042497.jpg,2,0,0,0,2,,train
0547085_as-0062730.jpg,1,0,0,0,1,,train
0547086_as-0014591.jpg,1,0,0,0,1,,train
0547087_as-0014591.jpg,1,0,0,0,1,,train
0547088_as-0014591.jpg,1,0,0,0,1,,train
0547089_sc-220416.jpg,6,0,3,3,12,,val
0547090_sc-220416.jpg,3,0,0,0,3,,val
0547091_sc-220416.jpg,7,6,0,0,13,,test
0547092_sc-220416.jpg,7,1,3,2,13,,train
0547093_as-2859318.jpg,1,2,4,1,8,,train
0547094_as-0024907.jpg,1,0,0,0,1,,train
0547095_as-0024907.jpg,2,0,0,0,2,,train
0547097_sc-122742.jpg,0,0,2,0,2,,train
0547098_sc-122742.jpg,3,1,1,0,5,,train
0547099_sc-122742.jpg,0,0,1,0,1,,train
0547101_sc-122742.jpg,3,0,2,0,5,,val
0547102_sc-122742.jpg,3,0,2,0,5,,val
0547103_as-0016696.jpg,3,0,0,0,3,,test
0547104_as-3075868.jpg,1,0,0,0,1,,train
0547105_sc-182717.jpg,1,0,0,1,2,,train
0547106_sc-182717.jpg,1,0,1,1,3,,train
0547110_as-0092414.jpg,2,1,0,0,3,,train
0547111_as-0092414.jpg,2,1,0,0,3,,train
0547112_as-0092414.jpg,2,1,0,0,3,,train
0547113_as-0092414.jpg,2,1,0,0,3,,train
0547114_as-3011986.jpg,1,0,0,0,1,,val
0547115_as-0034701.jpg,1,0,0,1,2,,val
0547116_as-0034701.jpg,2,0,0,1,3,,test
0547117_as-0034701.jpg,2,2,0,1,5,,train
0547119_as-0078348.jpg,1,0,0,0,1,,train
0547120_as-0078348.jpg,1,0,0,0,1,,train
0547121_sc-224995.jpg,1,0,1,0,2,,train
0547122_sc-224995.jpg,3,0,2,0,5,,train
0547123_sc-224995.jpg,2,1,2,0,5,,train
0547125_as-0052929.jpg,1,0,0,0,1,,train
0547126_as-0052929.jpg,1,0,1,0,2,,val
0547127_as-0052929.jpg,3,0,1,0,4,,val
0547131_as-0052929.jpg,4,0,1,3,8,,test
0547132_as-0052929.jpg,4,1,0,0,5,,train
0547133_as-0052929.jpg,4,0,1,4,9,,train
0547134_as-0052929.jpg,2,0,2,4,8,,train
0547135_sc-200469.jpg,1,0,0,0,1,,train
0547136_sc-171996.jpg,4,0,0,0,4,,train
0547137_sc-171996.jpg,6,0,0,0,6,,train
0547138_sc-171996.jpg,3,0,0,0,3,,train
0547140_as-0024869.jpg,1,0,0,0,1,,val
0547142_sc-207232.jpg,4,0,1,0,5,,val
0547143_sc-207232.jpg,6,0,0,1,7,,test
0547144_sc-207232.jpg,2,0,0,1,3,,train
0547145_sc-207232.jpg,5,0,1,0,6,,train
0547146_sc-207232.jpg,2,0,0,0,2,,train
0547147_sc-207232.jpg,1,0,0,0,1,,train
0547148_sc-207232.jpg,4,0,0,1,5,,train
0547149_as-0037333.jpg,0,1,0,0,1,,train
0547150_as-0037333.jpg,0,1,0,0,1,,train
0547151_as-0037333.jpg,0,1,0,0,1,,val
0547153_sc-191160.jpg,1,0,1,0,2,,val
0547154_sc-191160.jpg,2,1,1,0,4,,test
0547155_sc-191160.jpg,1,0,0,0,1,,train
0547156_sc-191160.jpg,2,1,0,0,3,,train
0547157_sc-191160.jpg,1,1,1,0,3,,train
0547159_sc-191160.jpg,1,0,0,0,1,,train
0547160_sc-1030012.jpg,0,0,1,0,1,,train
0547161_sc-1030012.jpg,1,0,0,0,1,,train
0547162_sc-1030012.jpg,2,0,0,0,2,,train
0547163_sc-1030012.jpg,3,0,0,1,4,,val
0547164_sc-218696.jpg,1,0,0,0,1,,val
0547165_sc-218696.jpg,0,1,0,0,1,,test
0547166_sc-218696.jpg,1,1,0,0,2,,train
0547167_sc-218696.jpg,1,0,0,0,1,,train
0547168_sc-222843.jpg,3,0,0,0,3,,train
0547169_sc-222843.jpg,4,0,1,0,5,,train
0547170_sc-222843.jpg,3,0,1,0,4,,train
0547171_as-2714595.jpg,0,1,1,0,2,,train
0547172_as-7078421.jpg,1,0,0,0,1,,train
0547173_as-7814452.jpg,1,0,0,0,1,,val
0547175_sc-195947.jpg,4,2,5,2,13,,val
0547177_sc-195947.jpg,2,3,4,2,11,,test
0547178_as-0087124.jpg,1,1,1,0,3,,train
0547179_sc-201713.jpg,1,0,1,1,3,,train
0547184_sc-201713.jpg,3,1,0,1,5,,train
0547185_sc-201713.jpg,2,2,1,0,5,,train
0547186_sc-201713.jpg,2,1,1,1,5,,train
0547187_as-0024988.jpg,0,0,0,1,1,,train
0547188_sc-1005542.jpg,1,1,0,0,2,,train
0547190_as-3148746.jpg,0,2,1,2,5,,val
0547192_as-0039949.jpg,3,0,1,0,4,,val
0547193_as-0039949.jpg,3,0,2,5,10,,test
0547194_as-0039949.jpg,3,0,3,2,8,,train
0547195_as-0039949.jpg,5,0,2,2,9,,train
0547197_sc-148871.jpg,1,0,1,0,2,,train
0547198_sc-148871.jpg,4,0,0,0,4,,train
0547199_sc-148871.jpg,2,0,0,0,2,,train
0547201_sc-148871.jpg,3,1,1,0,5,,train
0547202_sc-148871.jpg,3,0,0,0,3,,train
0547203_sc-136296.jpg,1,0,0,0,1,,val
0547205_sc-136296.jpg,1,0,0,0,1,,val
0547207_sc-136296.jpg,1,0,0,0,1,,test
0547208_sc-136296.jpg,1,0,0,0,1,,train
0547213_sc-156584.jpg,1,0,1,1,3,,train
0547218_as-0064568.jpg,0,0,1,0,1,,train
0547219_as-0064568.jpg,1,0,0,0,1,,train
0547221_as-0064568.jpg,0,0,0,1,1,,train
0547222_as-0064568.jpg,1,0,0,0,1,,train
0547223_as-0064568.jpg,0,0,1,0,1,,train
0547224_as-0064568.jpg,0,0,1,1,2,,val
0547225_as-0064568.jpg,2,0,1,0,3,,val
0547227_as-0064568.jpg,0,0,0,1,1,,test
0547228_as-0064568.jpg,1,0,1,1,3,,train
0547230_as-7124950.jpg,2,1,2,1,6,,train
0547232_as-9068989.jpg,4,1,1,0,6,,train
0547233_sc-1034716.jpg,3,0,0,2,5,,train
0547234_sc-1034716.jpg,4,0,0,0,4,,train
0547235_sc-1034716.jpg,1,0,0,0,1,,train
0547236_sc-1034716.jpg,7,0,0,0,7,,train
0547237_sc-1034716.jpg,1,0,0,0,1,,val
0547238_sc-1034716.jpg,3,0,0,2,5,,val
0547239_sc-1034716.jpg,2,0,0,0,2,,test
0547241_sc-1034716.jpg,4,0,0,1,5,,train
0547242_as-0024523.jpg,0,0,0,1,1,,train
0547243_as-0024523.jpg,1,0,0,0,1,,train
0547244_as-7160536.jpg,2,0,0,0,2,,train
0547248_sc-115700.jpg,3,1,1,1,6,,train
0547250_sc-1021404.jpg,1,0,1,0,2,,train
0547251_sc-1021404.jpg,1,0,0,0,1,,train
0547252_as-0047295.jpg,3,1,0,0,4,,val
0547253_as-0047295.jpg,3,0,2,1,6,,val
0547254_as-0047295.jpg,1,0,1,0,2,,test
0547255_as-0047295.jpg,4,0,2,1,7,,train
0547256_as-0047295.jpg,1,0,1,0,2,,train
0547257_as-0047295.jpg,1,0,0,0,1,,train
0547258_as-0047295.jpg,2,0,0,0,2,,train
0547259_as-0047295.jpg,1,0,1,1,3,,train
0547260_as-0047295.jpg,4,0,1,0,5,,train
0547261_as-2534961.jpg,1,1,0,0,2,,train
0547262_as-7244039.jpg,2,0,0,1,3,,val
0547263_as-3398150.jpg,1,0,1,1,3,,val
0547264_sc-222509.jpg,0,1,0,0,1,,test
0547265_sc-125855.jpg,2,0,1,0,3,,train
0547267_sc-125855.jpg,1,0,0,0,1,,train
0547268_as-3277677.jpg,1,0,0,0,1,,train
0547269_sc-155055.jpg,7,0,1,0,8,,train
0547270_sc-155055.jpg,5,0,0,0,5,,train
0547271_sc-220396.jpg,5,0,1,0,6,,train
0547272_sc-220396.jpg,3,0,1,0,4,,train
0547273_sc-220396.jpg,6,0,1,0,7,,val
0547274_as-2965042.jpg,3,0,1,1,5,,val
0547275_sc-208025.jpg,2,1,0,0,3,,test
0547276_sc-152627.jpg,1,0,0,0,1,,train
0547277_sc-219374.jpg,1,1,0,0,2,,train
0547278_sc-219374.jpg,0,1,0,0,1,,train
0547279_sc-217311.jpg,1,0,0,0,1,,train
0547280_sc-217311.jpg,2,0,0,0,2,,train
0547281_sc-217311.jpg,2,0,0,0,2,,train
0547282_sc-217311.jpg,1,0,0,0,1,,train
0547283_sc-217311.jpg,1,0,0,0,1,,val
0547284_sc-217311.jpg,1,0,0,0,1,,val
0547285_as-0003613.jpg,1,0,0,0,1,,test
0547286_as-0096465.jpg,1,0,0,0,1,,train
0547287_as-0096465.jpg,1,0,0,0,1,,train
0547288_as-0096465.jpg,2,0,1,0,3,,train
0547289_as-0096465.jpg,2,0,1,0,3,,train
0547290_as-0096465.jpg,1,0,1,0,2,,train
0547292_as-3189891.jpg,1,0,1,1,3,,train
0547293_sc-129454.jpg,0,0,0,1,1,,train
0547294_sc-137633.jpg,1,0,0,0,1,,val
0547295_sc-137633.jpg,8,1,1,0,10,,val
0547296_sc-137633.jpg,9,1,1,0,11,,test
0547297_sc-137633.jpg,1,0,0,0,1,,train
0547298_as-3165568.jpg,1,0,0,0,1,,train
0547300_as-2984429.jpg,2,0,0,0,2,,train
0547301_sc-150624.jpg,0,1,0,0,1,,train
0547302_sc-150624.jpg,0,1,0,0,1,,train
0547303_sc-150624.jpg,0,1,0,0,1,,train
0547304_as-3391590.jpg,2,0,0,1,3,,train
0547306_as-0059441.jpg,1,0,0,0,1,,val
0547307_as-0059441.jpg,1,0,0,0,1,,val
0547308_as-0059441.jpg,2,0,0,0,2,,test
0547309_sc-1010988.jpg,3,0,0,2,5,,train
0547310_sc-1010988.jpg,1,0,0,1,2,,train
0547311_sc-1010988.jpg,3,0,0,2,5,,train
0547312_as-0022831.jpg,2,0,0,0,2,,train
0547313_sc-205798.jpg,1,1,1,0,3,,train
0547314_as-9031001.jpg,2,0,0,0,2,,train
0547318_sc-160150.jpg,1,0,0,1,2,,train
0547319_sc-160150.jpg,1,0,0,1,2,,val
0547320_sc-1014728.jpg,8,0,0,0,8,,val
0547321_sc-1014728.jpg,6,0,0,0,6,,test
0547322_sc-1014728.jpg,1,0,0,0,1,,train
0547323_sc-1014728.jpg,0,0,1,0,1,,train
0547324_sc-218898.jpg,3,0,0,0,3,,train
0547325_sc-218898.jpg,1,0,1,0,2,,train
0547326_sc-218898.jpg,1,0,1,0,2,,train
0547327_as-2554242.jpg,7,0,0,0,7,,train
0547328_as-7821798.jpg,4,2,1,0,7,,train
0547329_sc-213153.jpg,1,0,1,0,2,,val
0547330_as-2858150.jpg,1,0,0,0,1,,val
0547331_sc-143727.jpg,4,1,1,0,6,,test
0547332_sc-143727.jpg,3,1,1,0,5,,train
0547333_sc-143727.jpg,2,1,1,0,4,,train
0547334_sc-143727.jpg,1,0,0,0,1,,train
0547335_sc-143727.jpg,0,0,1,0,1,,train
0547336_sc-143727.jpg,2,1,0,0,3,,train
0547337_sc-143727.jpg,2,1,0,0,3,,train
0547338_sc-143727.jpg,1,1,0,0,2,,train
0547339_sc-143727.jpg,1,0,0,0,1,,val
0547341_sc-130228.jpg,4,0,0,0,4,,val
0547342_sc-130228.jpg,2,0,0,0,2,,test
0547344_as-3227168.jpg,1,1,0,0,2,,train
0547346_sc-114992.jpg,0,1,1,0,2,,train
0547347_sc-103913.jpg,1,1,0,0,2,,train
0547348_sc-103913.jpg,1,0,0,0,1,,train
0547352_as-0079967.jpg,1,0,0,1,2,,train
0547353_as-0079967.jpg,0,0,0,1,1,,train
0547354_as-0096039.jpg,3,0,0,0,3,,train
0547356_sc-1015451.jpg,1,0,0,0,1,,val
0547358_sc-1038935.jpg,5,0,0,0,5,,val
0547359_sc-1038935.jpg,5,0,0,0,5,,test
0547361_sc-1038935.jpg,7,0,0,0,7,,train
0547362_sc-1038935.jpg,2,0,0,0,2,,train
0547363_sc-1038935.jpg,5,0,0,0,5,,train
0547366_sc-1006854.jpg,0,0,3,0,3,,train
0547367_sc-1006854.jpg,0,0,2,0,2,,train
0547370_sc-1006854.jpg,3,1,2,0,6,,train
0547371_sc-1006854.jpg,0,1,1,0,2,,train
0547372_sc-1006854.jpg,1,1,0,0,2,,val
0547373_as-2562815.jpg,1,0,0,0,1,,val
0547375_as-0026102.jpg,2,0,0,0,2,,test
0547376_as-0026102.jpg,2,0,0,0,2,,train
0547377_as-0026102.jpg,1,0,0,0,1,,train
0547378_as-0026102.jpg,1,0,0,0,1,,train
0547380_sc-137040.jpg,2,0,0,0,2,,train
0547381_sc-137040.jpg,2,0,0,0,2,,train
